#{"t_start": 1750876477.8128698, "env_id": "None"}
r,l,t
-20.106577,500,852.237794
-20.150175,500,852.237807
-20.019335,500,855.585589
-19.990015,500,855.585661
-19.91104,500,855.585678
-19.664694,500,855.585691
-19.74716,500,858.946961
-19.816196,500,858.947037
-20.118845,500,858.947056
-19.58483,500,858.947068
-19.784084,500,866.78699
-19.532396,500,866.787069
-19.46034,500,866.787093
-19.741795,500,866.787106
-20.045109,500,870.15869
-19.824934,500,870.158779
-19.68872,500,870.158803
-19.882675,500,870.158819
-20.064722,500,873.516671
-19.835672,500,873.516763
-19.741007,500,873.516787
-19.442804,500,873.516801
-20.312256,500,876.878815
-20.140575,500,876.878884
-20.182428,500,876.878906
-20.493156,500,876.878918
-19.64035,500,880.229418
-20.600266,500,880.229492
-20.347525,500,880.229511
-20.304281,500,880.229523
-19.72203,500,883.582168
-19.615534,500,883.582245
-19.797792,500,883.582265
-19.680223,500,883.582277
-19.7307,500,886.9808
-19.891308,500,886.98088
-19.997173,500,886.980901
-20.169207,500,886.980913
-19.645247,500,890.319046
-19.945835,500,890.319118
-20.092295,500,890.319136
-19.875782,500,890.31915
-19.817,500,893.663523
-19.753271,500,893.663596
-19.937866,500,893.663613
-19.832157,500,893.663625
-19.47189,500,897.030388
-19.647476,500,897.030465
-19.89176,500,897.030483
-20.320066,500,897.030494
-19.935055,500,900.341086
-19.730726,500,900.341154
-19.853643,500,900.341176
-19.84976,500,900.341188
-20.272415,500,903.648824
-20.21173,500,903.648892
-19.379166,500,903.648909
-20.128616,500,903.648923
-20.059608,500,906.970074
-19.694366,500,906.970143
-20.066053,500,906.97016
-19.266886,500,906.970172
-19.85193,500,910.325773
-19.44576,500,910.325844
-19.477053,500,910.325862
-20.062916,500,910.325879
-20.219027,500,913.690292
-19.621517,500,913.690366
-19.757153,500,913.690384
-19.425024,500,913.690396
-19.899832,500,917.07305
-19.652704,500,917.073123
-20.541328,500,917.073141
-19.795578,500,917.073156
-20.247684,500,920.408849
-20.168076,500,920.410893
-20.017624,500,920.410967
-19.936487,500,920.410985
-20.084404,500,923.737999
-20.17986,500,923.738079
-20.13104,500,923.7381
-19.276016,500,923.738111
-20.22489,500,927.100263
-20.110676,500,927.100337
-20.214018,500,927.10036
-19.752045,500,927.100373
-19.497759,500,930.452778
-19.911427,500,930.45285
-19.298779,500,930.452868
-20.065634,500,930.452881
-20.090027,500,938.302379
-20.035444,500,938.302454
-20.131346,500,938.302473
-19.960094,500,938.302485
-19.818535,500,941.663316
-19.97349,500,941.663396
-19.798452,500,941.663422
-19.98784,500,941.663435
-20.13173,500,945.055369
-20.181042,500,945.055456
-20.018702,500,945.055476
-19.90655,500,945.05549
-20.004921,500,948.404484
-19.73581,500,948.404566
-19.893194,500,948.404588
-19.902205,500,948.404601
-20.45714,500,951.735923
-19.799044,500,951.73599
-19.68066,500,951.736007
-19.906633,500,951.736018
-19.698378,500,955.072462
-19.815691,500,955.072533
-19.977108,500,955.07255
-19.83434,500,955.072564
-19.73857,500,958.429156
