#{"t_start": 1750880863.975294, "env_id": "None"}
r,l,t
-62.998363,1000,2355.961633
-62.683666,1000,2374.901712
-62.601463,1000,2374.90178
-62.79613,1000,2374.901798
-62.39949,1000,2374.901812
-62.18543,1000,2374.901826
-61.858494,1000,2374.901838
-62.88929,1000,2374.901847
-62.582115,1000,2374.901857
-62.785732,1000,2394.031541
-62.740295,1000,2394.031615
-62.814766,1000,2394.031634
-62.81487,1000,2394.031646
-62.780712,1000,2394.031657
-63.025883,1000,2394.031669
-62.896317,1000,2394.031683
-62.880985,1000,2394.031693
-62.87698,1000,2413.183625
-63.081688,1000,2413.183707
-62.030067,1000,2413.183728
-63.345676,1000,2413.183743
-62.58773,1000,2413.183754
-62.88248,1000,2413.183765
-62.10999,1000,2413.183775
-62.859516,1000,2413.183784
-62.477745,1000,2432.120106
-62.598373,1000,2432.120185
-62.83749,1000,2432.120206
-62.435307,1000,2432.120218
-62.894543,1000,2432.120229
-63.016376,1000,2432.120239
-62.44999,1000,2432.120249
-63.127842,1000,2432.120259
-62.92973,1000,2451.076149
-63.153847,1000,2451.076223
-62.612804,1000,2451.07624
-62.923153,1000,2451.076252
-62.278427,1000,2451.076263
-63.134884,1000,2451.076273
-62.463028,1000,2451.076283
-62.788006,1000,2451.076294
-62.56309,1000,2470.119163
-62.544678,1000,2470.119237
-62.130737,1000,2470.119255
-63.321827,1000,2470.119266
-62.918976,1000,2470.119277
-62.641483,1000,2470.119287
-63.073093,1000,2470.119297
-62.9385,1000,2470.11931
